frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,left_body_angle,right_body_angle
19,True,Medium,Good,0.3598527312278747,0.7078744173049927,-0.3726747930049896,0.9999555349349976,0.3611499369144439,0.6936326026916504,-0.3916544318199157,0.9999682903289796,0.3645690679550171,0.6908702850341797,-0.3918141424655914,0.999941110610962,0.3676490187644958,0.6886599063873291,-0.3917591869831085,0.9999760389328004,0.355254977941513,0.6948810815811157,-0.3739741146564483,0.999975562095642,0.3546729683876037,0.6906126141548157,-0.3741866946220398,0.999959111213684,0.3544733822345733,0.6886051893234253,-0.3743440806865692,0.999985933303833,0.381192147731781,0.6681045889854431,-0.4113237559795379,0.999970316886902,0.365871399641037,0.658839225769043,-0.3318093121051788,0.9999562501907348,0.3742316365242004,0.7054280042648315,-0.3704179525375366,0.9999855756759644,0.3698635399341583,0.7090890407562256,-0.3487732112407684,0.999984622001648,0.4574324190616607,0.6609262228012085,-0.3630948960781097,0.9998687505722046,0.4008501768112182,0.5881060361862183,-0.2147174328565597,0.9999711513519288,0.5491056442260742,0.6787824630737305,-0.3335272073745727,0.8769364356994629,0.3901832401752472,0.6274237632751465,-0.0554482191801071,0.0031031393446028,0.5226693749427795,0.7682729363441467,-0.3012073040008545,0.511212944984436,0.3775241672992706,0.7182691693305969,0.0281386636197567,0.045770201832056,0.5159305930137634,0.7968108654022217,-0.3301265835762024,0.2449773997068405,0.3621706664562225,0.7392599582672119,0.0212446916848421,0.0500999838113784,0.503799557685852,0.7835277915000916,-0.3339117467403412,0.2120436578989029,0.3717258274555206,0.7357999682426453,0.0030439496040344,0.0481239818036556,0.5049156546592712,0.7732833623886108,-0.3020911514759063,0.1201815083622932,0.380734920501709,0.729464054107666,0.0205287653952837,0.0335806533694267,0.5270709991455078,0.6111356616020203,-0.0532178953289985,0.9999285936355592,0.5012848377227783,0.5788650512695312,0.0531943328678607,0.999969720840454,0.5880216360092163,0.6059725880622864,0.2304896265268325,0.0053888140246272,0.5587692856788635,0.5772908926010132,0.3436718285083771,0.000275903410511,0.6172637939453125,0.5840686559677124,0.558027446269989,0.0086493398994207,0.6003769040107727,0.5738117098808289,0.6680139303207397,0.0012695313198491,0.6282591223716736,0.5729653239250183,0.5899019837379456,0.011840890161693,0.6135489344596863,0.565947949886322,0.7009554505348206,0.0029311766847968,0.6096025705337524,0.6353222131729126,0.5651036500930786,0.0102143604308366,0.597061812877655,0.6267889142036438,0.6863295435905457,0.0036466624587774,165.10334412661564,178.6933919930278
20,True,Medium,Good,0.364643394947052,0.754036009311676,-0.4273367524147033,0.9994876384735109,0.363199234008789,0.7384796738624573,-0.4450580477714538,0.999680757522583,0.3668667674064636,0.7346228361129761,-0.4452488124370575,0.999520778656006,0.370634377002716,0.7303471565246582,-0.445186585187912,0.9997875094413756,0.3567647337913513,0.738227903842926,-0.4259156882762909,0.9996427297592164,0.3553089201450348,0.7349916696548462,-0.4261544942855835,0.9994311928749084,0.3538022339344024,0.7320879697799683,-0.426313579082489,0.9997544884681702,0.3841860592365265,0.6980764269828796,-0.4538562595844269,0.999768078327179,0.3642448186874389,0.7046991586685181,-0.3676963448524475,0.9992523789405824,0.380408763885498,0.7469077110290527,-0.4210349321365356,0.999811828136444,0.37433922290802,0.7489903569221497,-0.3975529372692108,0.9997022747993468,0.4619883894920349,0.674614667892456,-0.3962295353412628,0.9997733235359192,0.3930609822273254,0.6201725006103516,-0.2449400126934051,0.9997829794883728,0.5514540672302246,0.6639087200164795,-0.4034063518047333,0.9282525181770324,0.3839657306671142,0.6287816166877747,-0.0729123353958129,0.00079622521298,0.5240576863288879,0.7710874080657959,-0.4213864207267761,0.7304345369338989,0.3798009753227234,0.7091495990753174,0.0271959826350212,0.0068305381573736,0.5193501114845276,0.7942613363265991,-0.4590130746364593,0.5617506504058838,0.3654646277427673,0.7286267280578613,0.0220223069190979,0.0104477237910032,0.5066561102867126,0.7847543954849243,-0.4611727893352508,0.5206329822540283,0.3719455003738403,0.7305375933647156,0.002478125039488,0.0106875849887728,0.5073104500770569,0.7747535109519958,-0.42288938164711,0.3401777744293213,0.3784309029579162,0.7264198660850525,0.0196419581770896,0.0082574505358934,0.5307933688163757,0.620303750038147,-0.0562482140958309,0.9998522996902466,0.4986363649368286,0.5952239036560059,0.0562442243099212,0.9998817443847656,0.5860165357589722,0.6190222501754761,0.2320987433195114,0.011730589903891,0.5633335709571838,0.5924485325813293,0.3111873865127563,0.0004770226078107,0.6179030537605286,0.5930594205856323,0.5557076930999756,0.05242919921875,0.6043998599052429,0.5793834924697876,0.6418403387069702,0.002368212910369,0.6286413669586182,0.577567458152771,0.5868160128593445,0.0600738599896431,0.6176533699035645,0.5681241154670715,0.6759538054466248,0.0065281745046377,0.6139830350875854,0.640440046787262,0.5529983043670654,0.0272527150809764,0.601871132850647,0.6345381736755371,0.6581019163131714,0.003796397242695,165.30823206894655,179.5316667673519
21,True,Low,Good,0.3706250190734863,0.7705574631690979,-0.4261878430843353,0.9994391798973083,0.3685409724712372,0.7577515840530396,-0.4432810246944427,0.9996410608291626,0.37177374958992,0.7541137933731079,-0.4434750378131866,0.9994598031044006,0.3752767145633697,0.749697208404541,-0.4434215128421783,0.999764621257782,0.362324059009552,0.7592772841453552,-0.4246413707733154,0.9996381998062134,0.3603779673576355,0.7567415237426758,-0.4248660504817962,0.9994243383407592,0.3586046099662781,0.7545425891876221,-0.4250256717205047,0.9997534155845642,0.38961923122406,0.7166308164596558,-0.449499636888504,0.9997246861457824,0.3629489243030548,0.7309876084327698,-0.3656888604164123,0.9991379976272584,0.3842326402664184,0.7667512893676758,-0.4188377559185028,0.9997451901435852,0.377685546875,0.7697861194610596,-0.3960244953632355,0.9996254444122314,0.4672783315181732,0.6850152611732483,-0.3906565010547638,0.9996638298034668,0.3929897844791412,0.6336221694946289,-0.2437389940023422,0.9997356534004213,0.5532172322273254,0.6656771898269653,-0.3743111491203308,0.9017661809921264,0.3867745399475097,0.6310859322547913,-0.0615730620920658,0.0013999135699123,0.5264258980751038,0.7715014815330505,-0.3614806234836578,0.4678556025028229,0.3731150031089782,0.7109771370887756,0.0515198037028312,0.0033194415736943,0.5241293907165527,0.7938194870948792,-0.3934352099895477,0.2953156530857086,0.3606131076812744,0.7329280376434326,0.0488562807440757,0.0046783974394202,0.5106232166290283,0.7844347357749939,-0.3957371711730957,0.2556669414043426,0.3680651783943176,0.7384172081947327,0.0307420194149017,0.0046686888672411,0.5103678107261658,0.7751052975654602,-0.3621362447738647,0.1535201221704483,0.3753247261047363,0.7326564192771912,0.0450126528739929,0.0037110925186425,0.5342890024185181,0.6237545013427734,-0.05618816614151,0.999812662601471,0.4973832964897156,0.598971426486969,0.0561888292431831,0.999842882156372,0.5872218012809753,0.6169540286064148,0.2323347926139831,0.0112849976867437,0.5600588917732239,0.5970582365989685,0.3243002593517303,0.0003304934652987,0.618146538734436,0.5898686647415161,0.5627090334892273,0.0579129345715045,0.6002139449119568,0.579250693321228,0.6707207560539246,0.0021978083532303,0.6270296573638916,0.5741211175918579,0.5950930118560791,0.0666219666600227,0.6090633273124695,0.5675486922264099,0.7065740823745728,0.0057762605138123,0.6171405911445618,0.641730546951294,0.564117968082428,0.0235343836247921,0.6040657758712769,0.6341158151626587,0.6905485391616821,0.002688494278118,165.72163969625737,177.35242830704624
22,True,Low,Good,0.3759588003158569,0.7874951362609863,-0.3825273513793945,0.9994229078292848,0.3736916184425354,0.7747151851654053,-0.4000217616558075,0.9996412992477416,0.3764695525169372,0.7715209722518921,-0.4001925885677337,0.9993035793304444,0.3795589506626129,0.7678768038749695,-0.4001142680644989,0.999727427959442,0.3677915036678314,0.7755929827690125,-0.3828116059303283,0.999646782875061,0.3659545183181762,0.7734487652778625,-0.383067637681961,0.999387502670288,0.3643820881843567,0.7715054750442505,-0.3832299709320068,0.9997871518135072,0.3923549056053161,0.7309881448745728,-0.4092462062835693,0.999599277973175,0.3671958446502685,0.7465580105781555,-0.3326455950736999,0.9992545247077942,0.3884904086589813,0.7804410457611084,-0.3767298758029938,0.9996801614761353,0.3817205429077148,0.7851804494857788,-0.3559434115886688,0.9995761513710022,0.4657773971557617,0.6823534965515137,-0.3488972783088684,0.9994420409202576,0.3877001404762268,0.6446053981781006,-0.2319667488336563,0.9997929930686952,0.5510579347610474,0.6701779365539551,-0.3341168761253357,0.8620917797088623,0.3747256398200989,0.6423431038856506,-0.0889778286218643,0.002370920497924,0.5270228385925293,0.769309937953949,-0.3191608190536499,0.2141206711530685,0.3624798655509949,0.7157013416290283,-0.0012112057302147,0.0032411538995802,0.5238571763038635,0.7939207553863525,-0.344621479511261,0.1213453784584999,0.3496937751770019,0.7292770743370056,-0.0060802269726991,0.0044258832931518,0.5114895701408386,0.7839969396591187,-0.3482456803321838,0.1139357015490531,0.3566709756851196,0.7387464046478271,-0.0200299602001905,0.0044023799709975,0.5118539929389954,0.7742099761962891,-0.3200750350952148,0.0677357092499733,0.3669891357421875,0.7358442544937134,-0.0064584771171212,0.003856390947476,0.5311130285263062,0.6271113157272339,-0.0487389154732227,0.9997894167900084,0.4927771687507629,0.6064454913139343,0.0486868917942047,0.9998561143875122,0.5878388285636902,0.6219123601913452,0.1991044729948043,0.0106266159564256,0.5597760677337646,0.5876823663711548,0.27944415807724,0.0004470937710721,0.6198406219482422,0.5870857238769531,0.4853500425815582,0.0487505979835987,0.5964579582214355,0.5741149187088013,0.5649014711380005,0.0036698509939014,0.6296663284301758,0.5715570449829102,0.5127686262130737,0.0577671602368354,0.6100345253944397,0.5628035068511963,0.594343364238739,0.0098297772929072,0.6179307103157043,0.640933632850647,0.4856309294700622,0.0219377018511295,0.6001125574111938,0.6242090463638306,0.5800413489341736,0.0043788906186819,169.194874884286,179.54431104054126
23,True,Low,Good,0.3791150450706482,0.804111897945404,-0.4245851635932922,0.999816119670868,0.3767090439796448,0.7896410226821899,-0.4466692507266998,0.9998364448547364,0.3794515132904053,0.7853935956954956,-0.446855217218399,0.999789535999298,0.3821321129798889,0.7811158895492554,-0.4467963278293609,0.999879002571106,0.3703762888908386,0.7930934429168701,-0.4279630184173584,0.999852180480957,0.3680775165557861,0.7916790843009949,-0.4281898438930511,0.9998157620429992,0.3657684922218323,0.7897886037826538,-0.4283349215984344,0.9999077320098876,0.3930465579032898,0.7462471723556519,-0.4642276167869568,0.9998956918716432,0.3666319847106933,0.7642471790313721,-0.3798236548900604,0.999670386314392,0.3916618824005127,0.795718252658844,-0.4198080599308014,0.9998924732208252,0.3847258687019348,0.8028443455696106,-0.3966977596282959,0.9998666048049928,0.4722172021865845,0.691527247428894,-0.3991738557815552,0.9998408555984496,0.3854918479919433,0.6477307081222534,-0.2740470170974731,0.999932050704956,0.5574262142181396,0.6578931212425232,-0.3681457042694092,0.979608952999115,0.3724231123924255,0.6186323761940002,-0.0978655517101287,0.0162665005773305,0.5297760367393494,0.7692500352859497,-0.3386114239692688,0.7924100160598755,0.3656932413578033,0.7247069478034973,0.0018692904850468,0.0166514478623867,0.5269753932952881,0.7940514087677002,-0.3670530617237091,0.7377648949623108,0.3567938208580017,0.7413089275360107,-0.0034252114128321,0.0287026837468147,0.5133042335510254,0.7883003950119019,-0.3737581670284271,0.6701282858848572,0.3653157353401184,0.750849187374115,-0.0208045002073049,0.0273634772747755,0.513312816619873,0.7794979810714722,-0.3407661318778991,0.5675085783004761,0.3746118545532226,0.7403227686882019,-0.0043894676491618,0.0206098929047584,0.5321681499481201,0.6351904273033142,-0.0551944300532341,0.9999048709869384,0.4956742227077484,0.613264799118042,0.0550994202494621,0.9999158382415771,0.5893842577934265,0.6193633079528809,0.2532208561897278,0.0190640836954116,0.5602629780769348,0.596697211265564,0.3439550399780273,0.0003643470117822,0.6217052340507507,0.5888082385063171,0.5874412059783936,0.257384717464447,0.5972359776496887,0.5824956893920898,0.6844981908798218,0.0063833980821073,0.630122184753418,0.5740767121315002,0.6203356981277466,0.3702633082866668,0.6112304925918579,0.5688349008560181,0.7202780842781067,0.0223469771444797,0.6210829615592957,0.6461881399154663,0.5902660489082336,0.0523127429187297,0.6077942848205566,0.6363662481307983,0.7039379477500916,0.0040065753273665,168.74025282371355,176.3389820361958
24,True,Low,Good,0.3779383301734924,0.808814525604248,-0.363513171672821,0.999788224697113,0.3751758337020874,0.7972978353500366,-0.3815491795539856,0.9998711347579956,0.3779548704624176,0.7935659289360046,-0.3817186057567596,0.9997335076332092,0.3811308145523071,0.789213240146637,-0.3816149830818176,0.9999003410339355,0.3692869246006012,0.7991069555282593,-0.3642703592777252,0.9998692274093628,0.3673761188983917,0.7972084283828735,-0.364515870809555,0.999762237071991,0.3657936453819275,0.7952589988708496,-0.3646697103977203,0.9999173879623412,0.3935847282409668,0.7529299259185791,-0.3946453332901001,0.9998277425765992,0.3680497407913208,0.7690233588218689,-0.3177279233932495,0.9996862411499025,0.3904235363006592,0.7994608879089355,-0.3593527376651764,0.999875783920288,0.3832531571388244,0.8055587410926819,-0.3384873867034912,0.9998277425765992,0.4629889726638794,0.6997582316398621,-0.3353577256202698,0.999762237071991,0.3865353167057037,0.6564019322395325,-0.2225945442914962,0.9998990297317504,0.5480409264564514,0.6645569205284119,-0.3236146867275238,0.905682384967804,0.3707641959190368,0.6582462191581726,-0.0866915360093116,0.0035351417027413,0.529009997844696,0.76865553855896,-0.3134310841560364,0.3641431331634521,0.3633887469768524,0.7319685816764832,-0.0009949828963726,0.0047912821173667,0.5265668630599976,0.7938460111618042,-0.3376590311527252,0.2143708169460296,0.354695200920105,0.7501071691513062,-0.0049967202357947,0.0065697799436748,0.514026939868927,0.7875821590423584,-0.3419938683509826,0.2066576182842254,0.3611920475959778,0.7606985569000244,-0.0190017204731702,0.0063872435130178,0.5144359469413757,0.7772901058197021,-0.3145765364170074,0.1248836144804954,0.3691365122795105,0.7520025968551636,-0.0062946006655693,0.0058287479914724,0.526744544506073,0.6392077803611755,-0.0476289391517639,0.9998973608016968,0.4904213547706604,0.6167007684707642,0.0475779063999652,0.9999289512634276,0.5874803066253662,0.6234372854232788,0.188300222158432,0.0177326686680316,0.5581699013710022,0.5991692543029785,0.2732887864112854,0.0006935918936505,0.6203823089599609,0.5923803448677063,0.4560228288173675,0.0795127972960472,0.5975680351257324,0.5761744379997253,0.538227915763855,0.0068372045643627,0.6296583414077759,0.5743554830551147,0.4811797440052032,0.0908325314521789,0.6090229153633118,0.5650123953819275,0.5651493668556213,0.0175006836652755,0.6201128363609314,0.6480222940444946,0.4545025527477264,0.0421075411140918,0.6013914942741394,0.6258253455162048,0.5515692830085754,0.0088103218004107,168.69453888863754,177.366584460278
25,True,Low,Good,0.3790450692176819,0.814170777797699,-0.3805861175060272,0.9997512698173524,0.3764753341674804,0.8018865585327148,-0.4002794623374939,0.9998292922973632,0.3791961371898651,0.7981741428375244,-0.4004585146903991,0.9996758699417114,0.3816969096660614,0.794440507888794,-0.4003593921661377,0.9998635053634644,0.3701947331428528,0.804266095161438,-0.3827187716960907,0.9998414516448976,0.367997944355011,0.8024835586547852,-0.3829631507396698,0.9997431635856628,0.3656437397003174,0.8007579445838928,-0.3831172883510589,0.9999053478240968,0.3933625519275665,0.7569140195846558,-0.4156525433063507,0.9997910857200624,0.3662006258964538,0.7756655216217041,-0.3371026515960693,0.9996211528778076,0.3914992809295654,0.806425929069519,-0.3764978349208832,0.9998466968536376,0.3849293291568756,0.811355471611023,-0.3551580607891083,0.9998050332069396,0.4648067951202392,0.7015454173088074,-0.3527668416500091,0.9997703433036804,0.3850608468055725,0.6612410545349121,-0.2422206550836563,0.9999184608459472,0.5491986870765686,0.6652632355690002,-0.3385088145732879,0.9368094801902772,0.3657554686069488,0.6475334167480469,-0.0971376821398735,0.0066585154272615,0.530366063117981,0.7699446678161621,-0.3292460143566131,0.4201100468635559,0.3656487762928009,0.734930694103241,-0.0064368513412773,0.006624633911997,0.5275991559028625,0.7953629493713379,-0.354558527469635,0.2828901410102844,0.3538585603237152,0.7461226582527161,-0.0104618677869439,0.0092714289203286,0.5151206254959106,0.7882918119430542,-0.3598598539829254,0.2563802599906921,0.3599888980388641,0.7535766959190369,-0.0261132325977087,0.0088715944439172,0.5155701637268066,0.7787402868270874,-0.3308764696121216,0.1741160899400711,0.3723636865615845,0.7484002113342285,-0.0121481055393815,0.0079194577410817,0.5274478197097778,0.6436591744422913,-0.0486131235957145,0.9999414682388306,0.4887063503265381,0.6240138411521912,0.0485306419432163,0.9999572038650512,0.5884270668029785,0.6269299983978271,0.2087253481149673,0.026809174567461,0.5537329316139221,0.6020126938819885,0.2966963052749634,0.0007608761661686,0.6210278272628784,0.5916694402694702,0.4946171343326568,0.166651576757431,0.595718502998352,0.5783207416534424,0.5788471698760986,0.0100857196375727,0.6301777958869934,0.5753699541091919,0.5217716097831726,0.1948476284742355,0.6052893996238708,0.5669237971305847,0.60770583152771,0.0262736286967992,0.6208371520042419,0.6482784748077393,0.4941401183605194,0.0594631880521774,0.6004909873008728,0.6327937841415405,0.593133270740509,0.0091088246554136,170.87290565031304,173.66646191856907
26,True,Low,Good,0.380298376083374,0.8097422122955322,-0.418599784374237,0.999705135822296,0.3780383467674255,0.7967756390571594,-0.4403291642665863,0.999772608280182,0.3808570802211761,0.7925155162811279,-0.4405202567577362,0.9996668100357056,0.3836118578910827,0.7879902124404907,-0.4404389262199402,0.9998236298561096,0.3714346885681152,0.8003583550453186,-0.4215308725833893,0.9998130202293396,0.3689867854118347,0.7989996671676636,-0.4217629134654999,0.999761164188385,0.3661812841892242,0.79768967628479,-0.421916514635086,0.9998939037322998,0.394668698310852,0.7529370188713074,-0.4570443034172058,0.9998255372047424,0.3657653927803039,0.775141179561615,-0.3724451959133148,0.999627947807312,0.3919020295143127,0.8022794723510742,-0.4138147234916687,0.9998375177383424,0.3855502605438232,0.8089343309402466,-0.390676200389862,0.999817430973053,0.4714932441711426,0.6972573399543762,-0.3890644311904907,0.9997097849845886,0.3849656879901886,0.6573025584220886,-0.2714729905128479,0.9999217987060548,0.5500631928443909,0.664909303188324,-0.3506194353103637,0.970255732536316,0.3681652247905731,0.6209927797317505,-0.1044132560491561,0.0193161554634571,0.5296751260757446,0.7693608403205872,-0.3157635331153869,0.6758707165718079,0.3664715588092804,0.7250229120254517,-0.0106937903910875,0.0196476094424724,0.5284403562545776,0.7937063574790955,-0.3423553109169006,0.6066432595252991,0.355115532875061,0.7437830567359924,-0.0172881465405225,0.0336549244821071,0.5147286653518677,0.7877345085144043,-0.3503337800502777,0.5423851013183594,0.3689104318618774,0.7421949505805969,-0.0352566577494144,0.0324073396623134,0.5141845345497131,0.7791136503219604,-0.3182293176651001,0.439295619726181,0.3751086592674255,0.7385901808738708,-0.0172819010913372,0.0249342713505029,0.5340328216552734,0.6392627954483032,-0.0534588322043418,0.9998972415924072,0.4949885904788971,0.6189185380935669,0.0533749125897884,0.9999229907989502,0.5870500206947327,0.6247445940971375,0.2510222494602203,0.030882928520441,0.5567101836204529,0.6009745597839355,0.3411659002304077,0.0005574258975684,0.6198208332061768,0.5921366810798645,0.5852074027061462,0.2959536612033844,0.5964616537094116,0.5817059278488159,0.6702166795730591,0.0105230025947093,0.6291291117668152,0.5760921835899353,0.6180062294006348,0.3950422406196594,0.6086174249649048,0.5689235925674438,0.7045683264732361,0.0313531197607517,0.6218410134315491,0.651032567024231,0.5877739191055298,0.0761700794100761,0.6075513362884521,0.6485891342163086,0.6851812601089478,0.007561638019979,170.75476712251677,175.4837419387248
27,True,Low,Good,0.377322643995285,0.7954103350639343,-0.4479635655879974,0.9986758828163148,0.3755370378494262,0.7842786312103271,-0.4705655574798584,0.9989294409751892,0.3782117366790771,0.7806756496429443,-0.4707722663879394,0.998534083366394,0.381022036075592,0.7763956189155579,-0.4707053303718567,0.999243140220642,0.3687458336353302,0.7865966558456421,-0.4523106217384338,0.9991281628608704,0.3661804795265198,0.7850639820098877,-0.4525487124919891,0.9988885521888732,0.3633880019187927,0.7836707830429077,-0.4527330994606018,0.99950110912323,0.3948420584201813,0.7387792468070984,-0.4869500696659088,0.9993059635162354,0.3646788001060486,0.7593792676925659,-0.404593825340271,0.9981727600097656,0.3879041969776153,0.7915533185005188,-0.4422014951705932,0.99943608045578,0.3811864256858825,0.7961077690124512,-0.4197850525379181,0.999334752559662,0.4717739224433899,0.6892122030258179,-0.4127468764781952,0.9995083808898926,0.3847453594207763,0.6490753889083862,-0.2917480170726776,0.9998249411582948,0.5546199083328247,0.6539673209190369,-0.3502704501152038,0.8794586062431335,0.3691748082637787,0.6109083890914917,-0.1001193225383758,0.0063603245653212,0.5289856791496277,0.7666810750961304,-0.2905682921409607,0.3495141267776489,0.3673926889896393,0.7189077138900757,0.0109995361417531,0.0050897947512567,0.5278988480567932,0.7931524515151978,-0.3147179782390594,0.3109726011753082,0.3570619523525238,0.7334354519844055,0.0049810949712991,0.0093527305871248,0.5138099193572998,0.7864348888397217,-0.3237528204917907,0.2540490925312042,0.3684926331043243,0.7416224479675293,-0.0133153144270181,0.0089169526472687,0.5127537250518799,0.7779068946838379,-0.2926512658596039,0.1894244402647018,0.3748696148395538,0.7374081611633301,0.0044872276484966,0.0067400457337498,0.5350608825683594,0.6333709955215454,-0.0542327351868152,0.99981027841568,0.497206300497055,0.6121172308921814,0.054162248969078,0.9998494386672974,0.5871356725692749,0.6193395853042603,0.2706070840358734,0.0047799539752304,0.5626802444458008,0.6038939356803894,0.3572133183479309,0.0001584662823006,0.6149401664733887,0.5937885046005249,0.6419858336448669,0.0632226690649986,0.6059649586677551,0.5980491042137146,0.7329478859901428,0.0025620819069445,0.6245118379592896,0.5750214457511902,0.679060697555542,0.1088470593094825,0.6123533248901367,0.5731372833251953,0.7726308107376099,0.0091532003134489,0.6190380454063416,0.6480920314788818,0.6499344706535339,0.0125597491860389,0.6071525812149048,0.6421912312507629,0.7560534477233887,0.0015970834065228,171.69317127004206,179.48997292294302
28,True,Low,Good,0.3744814693927765,0.7846344113349915,-0.4195212423801422,0.9995774626731871,0.3722683191299438,0.7702259421348572,-0.4408563077449798,0.9996398687362672,0.3752732276916504,0.7666856050491333,-0.4410465955734253,0.9995595812797546,0.378439724445343,0.7626619935035706,-0.4409863650798797,0.9997474551200868,0.3658474385738373,0.772861897945404,-0.4219161570072174,0.9996497631072998,0.3636855483055115,0.7711955904960632,-0.4221421778202057,0.999572455883026,0.361275166273117,0.769875705242157,-0.4222970306873321,0.9997735619544984,0.3914930820465088,0.7280967235565186,-0.4571334421634674,0.9997976422309875,0.3625524342060089,0.7471306324005127,-0.3722046911716461,0.9992027878761292,0.3871728181838989,0.7792394757270813,-0.4143843054771423,0.9997617602348328,0.3807065486907959,0.7846605777740479,-0.3911990225315094,0.9996870756149292,0.4705983400344848,0.681993305683136,-0.3954042792320251,0.9997498393058776,0.3862912356853485,0.634693443775177,-0.262967437505722,0.9998449087142944,0.5537703633308411,0.6484729647636414,-0.3583801984786987,0.9777938723564148,0.3705443143844604,0.6052297353744507,-0.0868476554751396,0.0102416584268212,0.5263549089431763,0.7633538246154785,-0.3194734752178192,0.7117749452590942,0.3578346371650696,0.7060033082962036,0.0134274372830986,0.0054158307611942,0.5236350297927856,0.7901211380958557,-0.3464354872703552,0.6288597583770752,0.3483496308326721,0.7305293083190918,0.0081850457936525,0.0093973875045776,0.5111995935440063,0.7830183506011963,-0.3512105047702789,0.549866795539856,0.3537703156471252,0.7301680445671082,-0.0066833943128585,0.008859908208251,0.5106272101402283,0.773091197013855,-0.3203889727592468,0.4363920092582702,0.3640576601028442,0.7261567711830139,0.0080775218084454,0.0069112335331737,0.5321923494338989,0.6313048601150513,-0.0563299730420112,0.9998741149902344,0.4930274188518524,0.606895387172699,0.0562647953629493,0.9998650550842284,0.5869952440261841,0.6203861236572266,0.2520970404148102,0.016184214502573,0.5570051074028015,0.6018396019935608,0.3480095267295837,0.0003018561692442,0.6171972155570984,0.5851004719734192,0.594771146774292,0.2147526293992996,0.5923380851745605,0.5776313543319702,0.6967343091964722,0.0052707735449075,0.624682605266571,0.5687246918678284,0.6287629008293152,0.323199450969696,0.6058654189109802,0.5638209581375122,0.7333672642707825,0.0192554946988821,0.6177340745925903,0.6422023177146912,0.5980710387229919,0.044257316738367,0.599500298500061,0.628099799156189,0.7164487242698669,0.0034013062249869,174.63033643686887,173.70396805118034
