frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,left_body_angle,right_body_angle,left_angle_elbow,right_angle_elbow,left_arm_distance,right_arm_distance
25,True,Medium,Good,0.3506879806518554,0.7490871548652649,-0.4065958857536316,0.9991355538368224,0.3506650030612945,0.7350669503211975,-0.4221899509429931,0.9993884563446044,0.3536655902862549,0.7315154075622559,-0.4223745167255401,0.998879849910736,0.3565273284912109,0.7277947068214417,-0.4222981035709381,0.9994786381721495,0.3450156450271606,0.7380462884902954,-0.405808687210083,0.999461829662323,0.3430097699165344,0.7381105422973633,-0.4060768485069275,0.9991602897644044,0.3409048914909363,0.7384315729141235,-0.4062373638153076,0.9996991157531738,0.3696672320365906,0.6961721181869507,-0.4245122373104095,0.999232292175293,0.346354603767395,0.7116358876228333,-0.3522964417934418,0.9990859031677246,0.3648814260959625,0.747994601726532,-0.3984651267528534,0.999484658241272,0.3595717847347259,0.752325713634491,-0.3790194392204284,0.9994767308235168,0.4516017436981201,0.6779124140739441,-0.361456423997879,0.999419093132019,0.3766647577285766,0.6248952150344849,-0.2347806543111801,0.9998818635940552,0.5352177619934082,0.6745445132255554,-0.3379656672477722,0.8715953230857849,0.3753928542137146,0.6423794627189636,-0.0668809786438942,0.0043252571485936,0.5100553631782532,0.7966744303703308,-0.3118810653686523,0.475720077753067,0.3618406653404236,0.7471994161605835,0.0253479816019535,0.0692914575338363,0.5056405663490295,0.8245755434036255,-0.3360636830329895,0.3105515837669372,0.3489320874214172,0.766262948513031,0.0232436191290617,0.0845154970884323,0.4918615818023681,0.812467634677887,-0.3399263918399811,0.2895961999893188,0.3542330861091614,0.7664499282836914,0.0036025552544742,0.0862376540899276,0.4927798509597778,0.8026583790779114,-0.312507688999176,0.176825925707817,0.3612365126609802,0.7605652809143066,0.0181461758911609,0.0662981942296028,0.521220862865448,0.6409242153167725,-0.0500831231474876,0.9997157454490662,0.4826032519340515,0.618501603603363,0.0500257462263107,0.9998173117637634,0.5742483735084534,0.6492094397544861,0.2107056677341461,0.0303073748946189,0.5425049662590027,0.6359243392944336,0.2836273312568664,0.0011586640030145,0.6089260578155518,0.6233492493629456,0.4907890856266022,0.1863470822572708,0.5757064819335938,0.6149444580078125,0.5805087089538574,0.0091334711760282,0.6159722208976746,0.6058527827262878,0.5172262191772461,0.163426473736763,0.5876137018203735,0.6008713245391846,0.6112685203552246,0.0189229231327772,0.6077324151992798,0.6768477559089661,0.4871779382228851,0.0887476354837417,0.5827586650848389,0.6613960266113281,0.5977399945259094,0.0113223548978567,172.3301899635843,173.92318614973848,76.05174047396599,176.79377773658518,0.1323678289657703,0.12319931545355957
26,True,Medium,Good,0.3463291525840759,0.726659893989563,-0.3795488178730011,0.9998533725738524,0.3463849127292633,0.7112230062484741,-0.3937790095806122,0.9998992681503296,0.3496487736701965,0.7081512808799744,-0.3939476013183594,0.999805986881256,0.3530975580215454,0.7049732804298401,-0.3938874900341034,0.999916672706604,0.3403937816619873,0.7126047015190125,-0.3777718245983124,0.9999164342880248,0.3391308188438415,0.7112765312194824,-0.3780130445957184,0.9998576641082764,0.3381581902503967,0.7101519703865051,-0.3781496882438659,0.99995219707489,0.3675172328948974,0.6814386248588562,-0.3976380825042724,0.9998806715011596,0.3460029661655426,0.6862595081329346,-0.3270872235298157,0.9998526573181152,0.361519992351532,0.7269314527511597,-0.3728961050510406,0.9999231100082396,0.3552669882774353,0.7318272590637207,-0.3538270592689514,0.9999253749847412,0.4485433101654053,0.6745532751083374,-0.3481205701828003,0.9997668862342834,0.3810182809829712,0.6140318512916565,-0.2099842280149459,0.9999563694000244,0.5353327393531799,0.6886783838272095,-0.3284432291984558,0.8755553364753723,0.3837333917617798,0.6429882645606995,-0.053242202848196,0.0042545888572931,0.5097974538803101,0.8042518496513367,-0.2970779240131378,0.5300500392913818,0.3648584485054016,0.7414601445198059,0.0314388126134872,0.1188102215528488,0.5038305521011353,0.8259862065315247,-0.3213459551334381,0.318431943655014,0.3512241244316101,0.7623986601829529,0.0290689524263143,0.1366946399211883,0.4921177625656128,0.81691575050354,-0.3243186473846435,0.29507577419281,0.3566014766693115,0.7628509402275085,0.0098298005759716,0.1372054070234298,0.4931904971599579,0.8090783357620239,-0.2973682880401611,0.1742651909589767,0.3648260533809662,0.7568947076797485,0.0240143779665231,0.1023592129349708,0.5188366174697876,0.6416115164756775,-0.0521072633564472,0.9998639822006226,0.4842637777328491,0.6139340996742249,0.0520419999957084,0.9999220371246338,0.575336754322052,0.6505163311958313,0.2015201449394226,0.0282971952110528,0.5418322682380676,0.6253631114959717,0.295483648777008,0.0007948277052491,0.6098973155021667,0.6234889030456543,0.4693306386470794,0.1362973749637603,0.5779229402542114,0.615308940410614,0.5735496282577515,0.0065652881748974,0.6179089546203613,0.6099299192428589,0.4945041835308075,0.1100666001439094,0.5909930467605591,0.6040228605270386,0.601844847202301,0.0123223848640918,0.6049159169197083,0.682075023651123,0.4664213955402374,0.0941384956240654,0.5819013118743896,0.673909604549408,0.5882090330123901,0.0127378283068537,172.62402995921045,174.74878384726514,86.78491539357037,163.79253894861188,0.1434356662784126,0.12844886181178228
27,True,Medium,Good,0.3514031171798706,0.7146716117858887,-0.3669677376747131,0.9999467134475708,0.3498924374580383,0.6971064209938049,-0.3835435807704925,0.9999643564224244,0.3534376621246338,0.6934659481048584,-0.3836928009986877,0.9999183416366576,0.3569784760475158,0.6885107159614563,-0.383611261844635,0.9999655485153198,0.343491792678833,0.7009801864624023,-0.364206850528717,0.999974012374878,0.3422122001647949,0.7004203200340271,-0.3644390106201172,0.999952793121338,0.3413244187831878,0.6996465921401978,-0.3645817339420318,0.9999865293502808,0.3706268668174743,0.6589369773864746,-0.3945923447608948,0.999930739402771,0.3501015305519104,0.6685580611228943,-0.3086391091346741,0.999947428703308,0.3669480085372925,0.7124454975128174,-0.3628521263599396,0.999951720237732,0.3601506948471069,0.7210251092910767,-0.3392074406147003,0.9999594688415528,0.4472091794013977,0.658583402633667,-0.3413179218769073,0.9996858835220336,0.3846309781074524,0.5954709053039551,-0.1963405162096023,0.9999822378158568,0.5350458025932312,0.7084254026412964,-0.3115509748458862,0.759429395198822,0.3855412602424621,0.6275802254676819,-0.052554253488779,0.0046123340725898,0.51031094789505,0.803034782409668,-0.2599947452545166,0.3609116971492767,0.3652454316616058,0.7371217608451843,0.0135475117713212,0.163231760263443,0.5035361647605896,0.823883593082428,-0.2801636755466461,0.1930883377790451,0.3517900705337524,0.765755832195282,0.0108386827632784,0.1922585517168045,0.4915720820426941,0.8117651343345642,-0.2845979034900665,0.1753400564193725,0.3611587882041931,0.764706552028656,-0.009300067089498,0.1932847201824188,0.4937547445297241,0.8045607805252075,-0.2604005336761474,0.098673440515995,0.3688146471977234,0.7553428411483765,0.0053399470634758,0.1430983543395996,0.5142256617546082,0.6316473484039307,-0.0533679313957691,0.9999154806137084,0.4855498671531677,0.6060206890106201,0.0533397905528545,0.9999667406082152,0.5753276944160461,0.6472110748291016,0.1797267645597458,0.0168645177036523,0.5476972460746765,0.6199244856834412,0.284037709236145,0.0003986628144048,0.6116142272949219,0.6202366352081299,0.4315524101257324,0.0916528180241584,0.5872721672058105,0.6116378307342529,0.5420621633529663,0.0041217794641852,0.6214821338653564,0.6132709980010986,0.4547180831432342,0.086258515715599,0.6013420224189758,0.6030234694480896,0.5680571794509888,0.0092790219932794,0.6045545339584351,0.675876796245575,0.4310319721698761,0.0602960735559463,0.5889883637428284,0.6776464581489563,0.556411623954773,0.0084702763706445,167.8253811043872,172.54939219648608,104.92073159137357,167.87941449802372,0.1576325927789585,0.14297120089922402
28,True,Medium,Good,0.3531915843486786,0.6959254145622253,-0.3572462499141693,0.9999566078186036,0.3489183783531189,0.678134560585022,-0.3734855651855469,0.9999747276306152,0.3519953191280365,0.6758593916893005,-0.3736262321472168,0.9999417066574096,0.3551879525184631,0.6679123640060425,-0.3735455274581909,0.9999761581420898,0.3447597622871399,0.6794472336769104,-0.353558212518692,0.99997878074646,0.3432996571063995,0.6777795553207397,-0.353810578584671,0.9999614953994752,0.3425318300724029,0.6756803393363953,-0.3539630472660064,0.99998939037323,0.3673897981643677,0.6413131356239319,-0.3851619064807892,0.9999654293060304,0.3514527678489685,0.6449862122535706,-0.2963033318519592,0.999971866607666,0.3656357228755951,0.6963478922843933,-0.3536118268966675,0.9999768733978271,0.3624262809753418,0.7013496160507202,-0.3291572630405426,0.9999772310256958,0.4438010156154632,0.6430345773696899,-0.3334072530269623,0.9998736381530762,0.3810628354549408,0.5915822982788086,-0.186555340886116,0.99998939037323,0.5353360176086426,0.6976624727249146,-0.3151358664035797,0.9427440166473388,0.3817769885063171,0.6389824748039246,-0.0579785071313381,0.0086378790438175,0.5125629901885986,0.8011351823806763,-0.2844888567924499,0.7684049010276794,0.3671968281269073,0.735460102558136,-0.0031781739089637,0.3502430915832519,0.5035938620567322,0.8228550553321838,-0.3069255352020263,0.5299644470214844,0.3533511161804199,0.7615294456481934,-0.0074896952137351,0.364806979894638,0.4939929246902466,0.8131497502326965,-0.3108696341514587,0.5173382759094238,0.3587680459022522,0.7638010382652283,-0.0271859429776668,0.3661141991615295,0.4961371123790741,0.8065112233161926,-0.2850196361541748,0.319160133600235,0.3684964179992676,0.7558259963989258,-0.0114710368216037,0.286440759897232,0.5162571668624878,0.6355078220367432,-0.0546359494328498,0.999947428703308,0.4886886775493622,0.6047973036766052,0.0546022057533264,0.9999784231185912,0.5791871547698975,0.6435002088546753,0.1698663532733917,0.0515566729009151,0.5545540452003479,0.6187777519226074,0.2741294801235199,0.0016110383439809,0.6134011745452881,0.6229844093322754,0.4149003326892853,0.1412653177976608,0.5941404104232788,0.6115775108337402,0.5232481956481934,0.0091047883033752,0.6240476965904236,0.6088006496429443,0.4373475313186645,0.1206453442573547,0.6084824204444885,0.5991623401641846,0.5486797094345093,0.0216722544282674,0.6091939806938171,0.6753363013267517,0.4099157750606537,0.1448351144790649,0.5896125435829163,0.6632115840911865,0.5378320813179016,0.0284005366265773,172.01473904673497,170.30674381748128,108.41647466776297,170.54303822333821,0.1724065267095084,0.14454441782186372
29,True,Medium,Good,0.3554426431655884,0.6858282089233398,-0.3888255357742309,0.9998961687088012,0.3529170751571655,0.6666095852851868,-0.4053403437137604,0.9999409914016724,0.3551971018314361,0.6632482409477234,-0.4054891467094421,0.9998618364334106,0.3578897714614868,0.659493088722229,-0.4054009616374969,0.9999402761459352,0.3489430546760559,0.6701124906539917,-0.3824778199195862,0.999954342842102,0.3474769294261932,0.6694030165672302,-0.3827314376831054,0.9999227523803712,0.3460526466369629,0.668726921081543,-0.3828852474689483,0.9999784231185912,0.371712177991867,0.6335706114768982,-0.4145582318305969,0.999901533126831,0.3541933894157409,0.6350550055503845,-0.3126677274703979,0.9999297857284546,0.3677232265472412,0.6880961060523987,-0.3844285309314728,0.9999353885650636,0.3626054525375366,0.6936543583869934,-0.3561923801898956,0.999942660331726,0.4512694180011749,0.6318550109863281,-0.3633194863796234,0.9996954202651978,0.3886486291885376,0.5870205163955688,-0.1931243687868118,0.9999828338623048,0.535693883895874,0.6912009716033936,-0.3585582673549652,0.9619409441947936,0.3827067613601684,0.6332245469093323,-0.0719194635748863,0.0066531212069094,0.5112067461013794,0.7987966537475586,-0.3438161015510559,0.8344981074333191,0.3669246435165405,0.7427074313163757,-0.0444411560893058,0.3721581101417541,0.5037828683853149,0.825502872467041,-0.3732230961322784,0.6171192526817322,0.3527388572692871,0.766566812992096,-0.053207904100418,0.4138539731502533,0.4912384152412414,0.8115140199661255,-0.3750965297222137,0.6017341017723083,0.3579340577125549,0.7680859565734863,-0.0755278542637825,0.4284582436084747,0.493115484714508,0.8042347431182861,-0.3441520929336548,0.3901180922985077,0.3703075647354126,0.7597241997718811,-0.05457054823637,0.3384430706501007,0.51853346824646,0.6284825205802917,-0.0613972060382366,0.9999210834503174,0.489186018705368,0.6026319861412048,0.0613863505423069,0.9999645948410034,0.5790372490882874,0.6457523703575134,0.1640394926071167,0.0365970656275749,0.5487250089645386,0.6208730340003967,0.2826109826564789,0.0005808995338156,0.6140462160110474,0.6220607161521912,0.4087653458118438,0.1204694807529449,0.587165117263794,0.6112486124038696,0.5386463403701782,0.0039141764864325,0.6212512254714966,0.6082738041877747,0.4308008849620819,0.106634110212326,0.599811315536499,0.60075843334198,0.5645125508308411,0.0112620685249567,0.6105214357376099,0.6789714694023132,0.3937255442142486,0.1283975392580032,0.5859403610229492,0.6631864309310913,0.5464268326759338,0.0153784183785319,171.74006340386603,170.20331794799773,112.28393700623772,179.12528805935455,0.17737529531366494,0.15719525129925424
30,True,Medium,Good,0.3572342991828918,0.6767893433570862,-0.4158217012882232,0.9999432563781738,0.354433000087738,0.658410370349884,-0.4316112697124481,0.9999607801437378,0.3570256233215332,0.6545845866203308,-0.4317625761032104,0.9999151229858398,0.3597398400306701,0.650964081287384,-0.4316794574260711,0.9999613761901855,0.349039226770401,0.6630123853683472,-0.4100671708583832,0.99996817111969,0.347190797328949,0.6624994277954102,-0.41031613945961,0.9999476671218872,0.3452987968921661,0.6619986891746521,-0.4104646444320678,0.9999834299087524,0.3725243508815765,0.6221402883529663,-0.4328766465187073,0.9999347925186156,0.3484404385089874,0.6433486938476562,-0.3373659253120422,0.99993896484375,0.3694237172603607,0.6760945320129395,-0.4080981314182281,0.99995756149292,0.3643856644630432,0.6840158104896545,-0.3817966282367706,0.9999616146087646,0.4507300555706024,0.6254405975341797,-0.3831541240215301,0.9997946619987488,0.384454071521759,0.5912297964096069,-0.2083502113819122,0.999985933303833,0.5342058539390564,0.6897397041320801,-0.3944495022296905,0.9634758234024048,0.3717213869094848,0.6424280405044556,-0.0931002497673034,0.0120623456314206,0.5119384527206421,0.7996292114257812,-0.4020978808403015,0.8633905649185181,0.3657125234603882,0.7489930391311646,-0.0773129686713218,0.3943318724632263,0.5028339624404907,0.8261848092079163,-0.4376808404922485,0.6548851132392883,0.3516226410865783,0.7687200903892517,-0.0884501710534095,0.41736701130867,0.4924404919147491,0.8122928738594055,-0.4381833970546722,0.6473299860954285,0.3571959733963012,0.7690349817276001,-0.1119713857769966,0.4456021189689636,0.4941799938678741,0.804092288017273,-0.4025983512401581,0.446046769618988,0.3666314780712127,0.7625184059143066,-0.0882008969783783,0.3595320582389831,0.513472855091095,0.6275317072868347,-0.0626488029956817,0.9999322891235352,0.483915239572525,0.6034212112426758,0.062624767422676,0.999969482421875,0.576070249080658,0.647706925868988,0.1688103079795837,0.0378205254673957,0.550881564617157,0.622016966342926,0.2865543365478515,0.0010152704780921,0.6111646890640259,0.6222517490386963,0.4162608981132507,0.1663500517606735,0.5888230800628662,0.609483003616333,0.542884886264801,0.0082349795848131,0.6228101849555969,0.6114111542701721,0.4381909370422363,0.1321059167385101,0.6034188866615295,0.5991573333740234,0.5683705806732178,0.0180865470319986,0.6094517707824707,0.6785474419593811,0.3960726261138916,0.1929049044847488,0.5880836248397827,0.6750385165214539,0.5427660346031189,0.030018949881196,169.70394748470397,170.96840971006347,116.15107253778774,169.2615273141952,0.18462974053806833,0.15887254759006597
31,True,Medium,Good,0.3591268658638,0.6758302450180054,-0.3966141939163208,0.9999675750732422,0.3561386466026306,0.6526186466217041,-0.4129047691822052,0.9999790191650392,0.358993649482727,0.6479844450950623,-0.4130520522594452,0.9999529123306274,0.3620502352714538,0.6440286040306091,-0.4129661023616791,0.9999784231185912,0.3506234884262085,0.6590220928192139,-0.3912824392318725,0.9999829530715942,0.3487414121627807,0.6589024066925049,-0.3915372788906097,0.9999725818634032,0.3468643128871918,0.6586016416549683,-0.3916849792003631,0.999991536140442,0.3760204911231994,0.6172225475311279,-0.4177058637142181,0.999968409538269,0.3543160855770111,0.6244311332702637,-0.3216859698295593,0.9999728202819824,0.3713089823722839,0.6765526533126831,-0.390165627002716,0.9999774694442748,0.365263819694519,0.6838902831077576,-0.3636943697929382,0.999980092048645,0.4526072740554809,0.6222116947174072,-0.3661754429340362,0.9998862743377686,0.3877422213554382,0.5863358378410339,-0.199957937002182,0.999991774559021,0.5308532118797302,0.6780866980552673,-0.3725413978099823,0.9834428429603576,0.3900837898254394,0.6295687556266785,-0.0940261781215667,0.0168861784040927,0.5116050839424133,0.8003288507461548,-0.374498575925827,0.9386783838272096,0.3669202923774719,0.7482522130012512,-0.0876832902431488,0.5502685308456421,0.5036608576774597,0.8240506052970886,-0.4064557254314422,0.8177474737167358,0.3511595726013183,0.76936274766922,-0.0990042462944984,0.587993323802948,0.4914514124393463,0.8109204173088074,-0.4080274105072021,0.8148117065429688,0.3556389510631561,0.7705796360969543,-0.120870716869831,0.6126306056976318,0.4933795928955078,0.8039224147796631,-0.3750846982002258,0.6512768268585205,0.3683261275291443,0.7631965279579163,-0.0980102270841598,0.5195757150650024,0.5176145434379578,0.6253018379211426,-0.0617989152669906,0.9999375343322754,0.4869078695774078,0.5993882417678833,0.0617695823311805,0.999971866607666,0.5781817436218262,0.6424521207809448,0.1558575332164764,0.0551478303968906,0.5544866919517517,0.6172707080841064,0.2739119827747345,0.0014181856531649,0.613615870475769,0.6212560534477234,0.3955185413360595,0.2065296620130539,0.5897810459136963,0.6105026602745056,0.5201112031936646,0.0112326648086309,0.6244953870773315,0.6084510087966919,0.4166368246078491,0.1940084397792816,0.6051504611968994,0.6004275679588318,0.5447664260864258,0.0307369772344827,0.6085585951805115,0.6764000654220581,0.3753583133220672,0.2335018515586853,0.5868708491325378,0.6754984259605408,0.5215250849723816,0.0385565385222435,168.31897237420205,173.00530881250583,116.58216048996212,165.85617802274334,0.1876338531374971,0.16324970220918536
32,True,Medium,Good,0.3572527170181274,0.6803837418556213,-0.4084210395812988,0.9999599456787108,0.3551248610019684,0.6568540334701538,-0.4246659278869629,0.9999783039093018,0.3583896160125732,0.6520828008651733,-0.4248196184635162,0.9999513626098632,0.3616765737533569,0.6478715538978577,-0.424737274646759,0.9999785423278807,0.3489928841590881,0.6641398668289185,-0.4014745354652405,0.999982476234436,0.3471153378486633,0.6645141839981079,-0.4017262756824493,0.9999701976776124,0.3451371192932129,0.6646044254302979,-0.4018721580505371,0.9999908208847046,0.3758445084095001,0.622564971446991,-0.430237740278244,0.999963402748108,0.3541657924652099,0.6293793320655823,-0.327434629201889,0.9999659061431884,0.3695298135280609,0.6809341907501221,-0.402469128370285,0.9999685287475586,0.3627271354198456,0.6887214779853821,-0.3740271329879761,0.9999719858169556,0.4530368149280548,0.6305622458457947,-0.3814110159873962,0.9997754693031312,0.3915225565433502,0.586306095123291,-0.1991046667098999,0.9999845027923584,0.5359362959861755,0.6917799115180969,-0.3809292614459991,0.9635891318321228,0.3922536075115204,0.6303087472915649,-0.0766320750117302,0.007068867329508,0.5123445987701416,0.7997736930847168,-0.3704578876495361,0.848548948764801,0.3670955896377563,0.7467717528343201,-0.0521281436085701,0.3412064611911773,0.5038787722587585,0.8245002627372742,-0.4025322794914245,0.625620424747467,0.3531318008899688,0.7642225027084351,-0.0615891553461551,0.3720676004886627,0.4922866821289062,0.8113079071044922,-0.4031953811645508,0.6119540333747864,0.3581203818321228,0.7677692174911499,-0.0848132297396659,0.3926398158073425,0.4945316016674042,0.8039382100105286,-0.3704475164413452,0.404024064540863,0.3700770735740661,0.7602240443229675,-0.0628480538725853,0.3101361691951751,0.5198748707771301,0.6290300488471985,-0.0633129775524139,0.9999456405639648,0.488517016172409,0.6036255359649658,0.0633010417222976,0.9999752044677734,0.5791375637054443,0.6457664370536804,0.1766578257083892,0.0357595048844814,0.5554296970367432,0.616058349609375,0.2916488349437713,0.0009183952352032,0.6136720180511475,0.6251531839370728,0.4304346740245819,0.1225060671567916,0.5946619510650635,0.6094461679458618,0.5524469614028931,0.006077239755541,0.6210932731628418,0.6131589412689209,0.453235000371933,0.1061847507953643,0.6068261861801147,0.5985367894172668,0.5786566734313965,0.0149687463417649,0.6111918687820435,0.6805282235145569,0.4127193391323089,0.1514332443475723,0.5898261666297913,0.6601178050041199,0.5552306771278381,0.0244038440287113,172.40176712138265,167.412996141296,114.12134401079246,166.85860997989298,0.17930400748714517,0.1623142138472171
33,True,Medium,Good,0.3566474318504333,0.6860984563827515,-0.4070125222206116,0.999886155128479,0.3534820675849914,0.6667546033859253,-0.4229575097560882,0.9999337196350098,0.3562972247600555,0.6633513569831848,-0.4231144189834595,0.9998469352722168,0.3593681454658508,0.6594735383987427,-0.4230431020259857,0.9999344348907472,0.3479846119880676,0.6704539060592651,-0.4016512930393219,0.9999496936798096,0.3462271094322204,0.6700147390365601,-0.4019050002098083,0.9999130964279176,0.3443762063980102,0.6698610782623291,-0.4020611345767975,0.9999754428863524,0.3742640614509582,0.6311707496643066,-0.4267763793468475,0.9998862743377686,0.3493464589118957,0.6516366600990295,-0.3324225544929504,0.9999102354049684,0.368574321269989,0.6878836750984192,-0.4002957046031952,0.9999181032180786,0.363422155380249,0.6953617930412292,-0.3742919862270355,0.9999326467514038,0.4512723684310913,0.6359364986419678,-0.3739105463027954,0.999626874923706,0.3877352476119995,0.5928037762641907,-0.2062678188085556,0.9999804496765136,0.5368253588676453,0.6919125318527222,-0.3661596775054931,0.8851805329322815,0.3943021595478058,0.630349338054657,-0.0835423320531845,0.0055532339029014,0.5129702687263489,0.7986897230148315,-0.348974347114563,0.6040295958518982,0.3680230379104614,0.7446722388267517,-0.0566881597042083,0.3125475645065307,0.5056931376457214,0.8228236436843872,-0.3779309093952179,0.3412861824035644,0.353482186794281,0.7665831446647644,-0.0658604353666305,0.3510783612728119,0.4941159784793854,0.8091452121734619,-0.3801849484443664,0.3291168808937073,0.3579198718070984,0.7656636238098145,-0.0879987701773643,0.3694379925727844,0.4958412945270538,0.8027596473693848,-0.3493933379650116,0.1845559626817703,0.3694943189620971,0.7560473680496216,-0.0667850226163864,0.2816603183746338,0.5187277793884277,0.6281228065490723,-0.0602795667946338,0.9999183416366576,0.4896384477615356,0.6022401452064514,0.0602671578526496,0.9999666213989258,0.5787878036499023,0.6389356851577759,0.1752903759479522,0.0232838653028011,0.5566713809967041,0.6197122931480408,0.285002738237381,0.0006440418073907,0.6137458682060242,0.6205632090568542,0.4300828278064728,0.0880832374095916,0.5940132141113281,0.6128700375556946,0.5465268492698669,0.0045584999024868,0.6217020750045776,0.608148455619812,0.4531866610050201,0.0737717896699905,0.6061062812805176,0.6011272668838501,0.5729401111602783,0.0109673431143164,0.6097052693367004,0.6755731701850891,0.4196222722530365,0.0947800278663635,0.5905614495277405,0.6723029613494873,0.5548102855682373,0.0152857778593897,175.62983082029825,174.1619656914538,110.60247719744876,157.13347275941683,0.17405528703434228,0.15314242107408846
34,True,Medium,Good,0.3538632392883301,0.702808678150177,-0.4191548228263855,0.9999079704284668,0.3511067032814026,0.6836130619049072,-0.4358232021331787,0.9999508857727052,0.3542903065681457,0.6802547574043274,-0.4359861314296722,0.9998985528945924,0.357677549123764,0.6766709089279175,-0.4359188973903656,0.9999570846557616,0.3465825021266937,0.6856178045272827,-0.4133895933628082,0.9999593496322632,0.3454030156135559,0.6845623254776001,-0.4136322736740112,0.9999277591705322,0.3442614376544952,0.6834222078323364,-0.4137784242630005,0.9999774694442748,0.3719451427459717,0.6511135101318359,-0.4399294555187225,0.9999195337295532,0.3503485918045044,0.655214786529541,-0.3402612209320068,0.9999089241027832,0.3667769134044647,0.7061642408370972,-0.4121483266353607,0.9999392032623292,0.3614721596240997,0.7112951278686523,-0.3845824599266052,0.9999440908432008,0.4481750428676605,0.6490827202796936,-0.3919423222541809,0.9996544122695924,0.3840501010417938,0.6009754538536072,-0.2021630257368087,0.9999760389328004,0.5357526540756226,0.7009555101394653,-0.3914092779159546,0.8832326531410217,0.3815937638282776,0.6405007243156433,-0.0568144023418426,0.0041538621298968,0.5130300521850586,0.7977665662765503,-0.3831958472728729,0.6498063802719116,0.3682433664798736,0.7380297780036926,-0.0103652430698275,0.2204343676567077,0.5053138136863708,0.8226152062416077,-0.4177608788013458,0.3790860474109649,0.3555882573127746,0.7587303519248962,-0.0179835017770528,0.2513720095157623,0.4935041069984436,0.8088159561157227,-0.4194325506687164,0.3628349602222442,0.3590812087059021,0.7598429322242737,-0.0415768511593341,0.26238614320755,0.4955362677574157,0.8004041910171509,-0.3837706446647644,0.1975747197866439,0.3700533807277679,0.7525559067726135,-0.0207061078399419,0.1952973008155822,0.5178520083427429,0.6324474811553955,-0.0645408928394317,0.9999604225158693,0.4905987977981567,0.6147594451904297,0.0645293220877647,0.999983549118042,0.5764429569244385,0.644425094127655,0.1869610249996185,0.0414801836013793,0.5500441789627075,0.6268342733383179,0.310977429151535,0.0018394591752439,0.6129439473152161,0.6186743378639221,0.4666672945022583,0.111341968178749,0.5878549218177795,0.6131006479263306,0.5963147878646851,0.0095744896680116,0.6214499473571777,0.6045709252357483,0.4925966560840606,0.0675816163420677,0.5995137095451355,0.599652111530304,0.6251288652420044,0.0142462784424424,0.609859049320221,0.6718205213546753,0.4550042450428009,0.13154898583889,0.5940650701522827,0.6654593348503113,0.602279543876648,0.0307942423969507,178.36723775383808,164.7317242419548,107.42968724318297,175.76156261545165,0.16221300285111792,0.13796282334653673
