frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,left_body_angle,right_body_angle,left_angle_elbow,right_angle_elbow
70,True,Medium,Good,0.1739066243171692,0.4125646948814392,-0.0307053104043006,0.9999070167541504,0.1679167747497558,0.3834490180015564,-0.0562504902482032,0.9998244643211364,0.1695790290832519,0.3802290558815002,-0.0564858838915824,0.9998313188552856,0.1711065173149109,0.3772876262664795,-0.0563369132578372,0.9998199343681335,0.1675958037376403,0.3838736712932586,-0.0237479377537965,0.9999120235443116,0.1692958176136016,0.3809848725795746,-0.0242866650223732,0.9999375343322754,0.1710459291934967,0.3779855966567993,-0.0243948120623826,0.9999568462371826,0.187534213066101,0.3508243262767792,-0.1092689335346221,0.9998619556427002,0.1877966821193695,0.3524950742721557,0.0378278717398643,0.9999330043792723,0.191204160451889,0.4182786345481872,-0.0388131961226463,0.9994375109672546,0.1915324330329895,0.4181463718414306,0.00063995126402,0.9996464252471924,0.2493277341127395,0.4039990305900574,-0.1717964708805084,0.999886393547058,0.2853627800941467,0.3562794029712677,0.1718749552965164,0.9995580315589904,0.3189452290534973,0.5826943516731262,-0.2101172655820846,0.8928048014640808,0.3569987714290619,0.5435552597045898,0.1972120851278305,0.0113490000367164,0.3127931952476501,0.7767953872680664,-0.1866941303014755,0.7783538103103638,0.3374079465866089,0.7018641829490662,0.114312469959259,0.0539936162531375,0.2849248945713043,0.7953367829322815,-0.2209581136703491,0.8186554908752441,0.3158590197563171,0.714840292930603,0.1036828532814979,0.0865509063005447,0.2789798974990845,0.7888584733009338,-0.2083953469991684,0.8088807463645935,0.3138187229633331,0.716572105884552,0.0716995969414711,0.0879121273756027,0.2902471721172333,0.7838262915611267,-0.1795461475849151,0.7125030159950256,0.3215707540512085,0.7199108600616455,0.0962280333042144,0.0732324495911598,0.5142006278038025,0.5153065323829651,-0.1029575541615486,0.9998792409896852,0.5162224769592285,0.4839479327201843,0.1029170751571655,0.9998263716697692,0.6953011751174927,0.5852037668228149,-0.0492616295814514,0.838945209980011,0.6902945041656494,0.5500838756561279,0.1194633319973945,0.0290319062769413,0.8883316516876221,0.6040157675743103,-0.0347089879214763,0.8964505791664124,0.8594620227813721,0.5809791088104248,0.1695412546396255,0.0947543233633041,0.922906756401062,0.5937321186065674,-0.0404605977237224,0.9031133651733398,0.898850679397583,0.572328507900238,0.1707236170768737,0.2076057195663452,0.8700118660926819,0.7331403493881226,-0.1334204226732254,0.913621425628662,0.8516345620155334,0.6999223232269287,0.1091531366109848,0.2674982249736786,168.06870661603799,164.06305379025397,203.10065768437545,207.9871685778975
71,True,Medium,Good,0.1746932566165924,0.3958613574504852,-0.043304692953825,0.999874472618103,0.169218361377716,0.3654328882694244,-0.0700235962867736,0.9997585415840148,0.1708092093467712,0.3620568811893463,-0.0702806040644645,0.9997711777687072,0.1722748875617981,0.3587588667869568,-0.0701310038566589,0.9997605681419371,0.1690139472484588,0.3653123378753662,-0.0359484888613224,0.9998762607574464,0.1706686615943908,0.3621378540992737,-0.0364888682961463,0.9999138116836548,0.1723675727844238,0.3588042855262756,-0.0365993753075599,0.9999409914016724,0.1881340742111206,0.3317565321922302,-0.1283174604177475,0.999805986881256,0.189784824848175,0.3324852883815765,0.0258188117295503,0.999904990196228,0.1913158595561981,0.4006083309650421,-0.0534133538603782,0.9992535710334778,0.1912387907505035,0.3998540341854095,-0.0119281001389026,0.9995369911193848,0.2517397999763489,0.3871298134326935,-0.1922280341386795,0.9998807907104492,0.2879289388656616,0.3429890275001526,0.1599895656108856,0.9995404481887816,0.3182313442230224,0.5819301009178162,-0.2285370826721191,0.889646053314209,0.3563557267189026,0.5361424684524536,0.1834596395492553,0.0095877749845385,0.3129405081272125,0.7756831645965576,-0.2029833942651748,0.7849869728088379,0.336646020412445,0.7028183937072754,0.0998535007238388,0.0385126322507858,0.2862613797187805,0.7951722145080566,-0.2393224984407425,0.8247323036193848,0.3163966238498688,0.7149674892425537,0.0892069488763809,0.0624483413994312,0.2810561656951904,0.7874484062194824,-0.2264008969068527,0.8161859512329102,0.3130407929420471,0.7196463942527771,0.0556916780769825,0.0639732703566551,0.2926138341426849,0.7833364009857178,-0.1957977265119552,0.7162420153617859,0.3205409348011017,0.7239737510681152,0.0810586959123611,0.0538297407329082,0.5168054699897766,0.5024599432945251,-0.1038704514503479,0.9998620748519896,0.5192385911941528,0.4724462330341339,0.1038476824760437,0.9998090863227844,0.6977433562278748,0.5749935507774353,-0.0355622507631778,0.6976991295814514,0.6932531595230103,0.5466182231903076,0.1261316537857055,0.0145950000733137,0.8878006935119629,0.6035485863685608,-0.0059156813658773,0.784940779209137,0.8637195825576782,0.5847306251525879,0.1699033379554748,0.0509171150624752,0.9242643117904664,0.594213604927063,-0.0104151293635368,0.8334560990333557,0.9055020809173584,0.5790199637413025,0.1700370460748672,0.1317229270935058,0.8664887547492981,0.7304301261901855,-0.1048952266573906,0.8323674201965332,0.8505728244781494,0.7008222341537476,0.1004919707775116,0.1700947284698486,169.17660943646138,166.19022623868983,200.4106013940159,206.25126889667476
72,True,Medium,Good,0.1798704266548156,0.3798673152923584,-0.0348841287195682,0.9999102354049684,0.173647791147232,0.3515506982803345,-0.0620648227632045,0.9998210072517396,0.1749847531318664,0.3474763929843902,-0.0623173080384731,0.999829649925232,0.1762795746326446,0.3435208201408386,-0.0621534176170825,0.9998125433921814,0.1736053526401519,0.3514032363891601,-0.0277321320027112,0.999913454055786,0.1751537322998047,0.3476951420307159,-0.0282830819487571,0.9999414682388306,0.1770525276660919,0.3439708948135376,-0.0283937975764274,0.9999605417251588,0.1928067803382873,0.3141747117042541,-0.1215014681220054,0.9998350143432616,0.1951952576637268,0.3164838850498199,0.0338165983557701,0.9999353885650636,0.1961550116539001,0.3846226930618286,-0.0453169345855712,0.9993116855621338,0.1971595883369445,0.3826921582221985,-0.0035028720740228,0.9996178150177002,0.2560930550098419,0.3719880282878876,-0.1890035420656204,0.999842882156372,0.2974995374679565,0.3290267288684845,0.1660365760326385,0.9995868802070618,0.3119425177574157,0.578955888748169,-0.2238546758890152,0.8776204586029053,0.3539671301841736,0.54026198387146,0.1854979693889618,0.0164859164506196,0.3114700317382812,0.7728921175003052,-0.1885157525539398,0.7309660315513611,0.3345985114574432,0.7135763168334961,0.0990531519055366,0.0580971650779247,0.2858081758022308,0.7938792705535889,-0.2240824848413467,0.7828053832054138,0.3144094347953796,0.7220040559768677,0.0879752188920974,0.084575243294239,0.2804828286170959,0.7870968580245972,-0.2113391458988189,0.7740203142166138,0.3103892803192138,0.7288184762001038,0.0541522577404975,0.0873705595731735,0.2916303873062134,0.7835633754730225,-0.1812659054994583,0.6723692417144775,0.3179615139961242,0.7319295406341553,0.0800646468997001,0.0740439593791961,0.5191475749015808,0.4913854300975799,-0.1040539145469665,0.999851942062378,0.5209373235702515,0.4643539190292358,0.1040103584527969,0.9998112320899964,0.6975821256637573,0.5700582265853882,-0.036713071167469,0.7058364748954773,0.6941883563995361,0.5408329963684082,0.1227887347340583,0.0165957920253276,0.8835210800170898,0.6025933623313904,-0.0109928315505385,0.7907945513725281,0.8683584332466125,0.5861356258392334,0.1654657870531082,0.0565291456878185,0.9228360652923584,0.5889455080032349,-0.0158710051327943,0.836104154586792,0.9045078754425048,0.5723887085914612,0.1657724976539611,0.1427947282791137,0.8684014678001404,0.7287260293960571,-0.1051637977361679,0.84112149477005,0.8570155501365662,0.7066165208816528,0.1013060361146926,0.1919194906949997,169.17351477991755,164.52858398356125,195.24094345212342,201.34299691613617
73,True,Medium,Good,0.1825757622718811,0.367688775062561,-0.051248949021101,0.999805748462677,0.1769469976425171,0.3362820744514465,-0.0781191885471344,0.9995593428611756,0.1785415410995483,0.3328821659088135,-0.0783810764551162,0.9996002316474916,0.1798653304576873,0.3300279378890991,-0.0782373175024986,0.9995692372322084,0.1771444678306579,0.3361416459083557,-0.0434562563896179,0.9997835755348206,0.1790542304515838,0.3327216506004333,-0.0439958609640598,0.999857783317566,0.1807891428470611,0.3296933174133301,-0.0441003888845443,0.999903917312622,0.1957625448703766,0.3029884099960327,-0.1360451877117157,0.999634861946106,0.1963091790676117,0.304750382900238,0.0207218024879694,0.9998493194580078,0.1993239223957061,0.3735418617725372,-0.0613336823880672,0.998798966407776,0.2000930607318878,0.3734988570213318,-0.0189817268401384,0.999290943145752,0.261544406414032,0.3583413958549499,-0.1976517885923385,0.9998334646224976,0.3024405837059021,0.316883772611618,0.1565163135528564,0.9995192289352416,0.3083350658416748,0.5718477964401245,-0.2327012568712234,0.900731325149536,0.3496277630329132,0.5297742486000061,0.1872676163911819,0.0154995070770382,0.3108972311019897,0.7835500240325928,-0.2117131799459457,0.8667452335357666,0.3411365151405334,0.7212644219398499,0.1131729632616043,0.0820825546979904,0.2794570922851562,0.8003045320510864,-0.2524320185184479,0.8933363556861877,0.3177662491798401,0.7186741828918457,0.1047962978482246,0.1172738745808601,0.2774242162704468,0.7904030084609985,-0.2362374812364578,0.8866832852363586,0.3136402070522308,0.726245641708374,0.064504474401474,0.1209099441766738,0.2885211408138275,0.7875065803527832,-0.2039706259965896,0.8097052574157715,0.3219698667526245,0.7329990863800049,0.0921030193567276,0.1001342758536338,0.5228502750396729,0.4804381430149078,-0.1026683747768402,0.9998472929000854,0.5257705450057983,0.4512534439563751,0.1026191636919975,0.9997827410697936,0.7020298838615417,0.5587728023529053,-0.0361086279153823,0.6612810492515564,0.7003412842750549,0.5364422798156738,0.1253352910280227,0.0091531490907073,0.8888393044471741,0.6040674448013306,-0.0070565659552812,0.7829746603965759,0.8654165267944336,0.5831790566444397,0.1842016726732254,0.0344617366790771,0.9219014048576356,0.5945128798484802,-0.0117135262116789,0.8511555790901184,0.9075360298156738,0.577052652835846,0.1860599070787429,0.1032765284180641,0.8689067363739014,0.724597692489624,-0.1060394421219825,0.838836669921875,0.853126049041748,0.7046244740486145,0.1164894923567771,0.139841690659523,170.9087600208303,167.2042424759197,191.66774564855092,195.0365654558629
74,True,Medium,Good,0.1896144747734069,0.3589120805263519,-0.0385026931762695,0.999853491783142,0.1822227239608764,0.3284183144569397,-0.0673480704426765,0.9996935129165648,0.1832434237003326,0.3243869543075561,-0.0676027834415435,0.9997219443321228,0.184215635061264,0.3203785419464111,-0.0674337893724441,0.9996776580810548,0.1825858950614929,0.3277541399002075,-0.0308503750711679,0.999851942062378,0.1841928958892822,0.3238003849983215,-0.0314006768167018,0.9999070167541504,0.1860587298870086,0.3195176124572754,-0.0315219461917877,0.9999358654022216,0.2000915110111236,0.289717823266983,-0.1324967890977859,0.9997339844703674,0.2020623981952667,0.2913856208324432,0.0329213142395019,0.9999055862426758,0.2071672677993774,0.3603627383708954,-0.0507429093122482,0.99894517660141,0.2088651061058044,0.3589686155319214,-0.0060158520936965,0.9994163513183594,0.2638483643531799,0.3403254747390747,-0.1996993869543075,0.99980229139328,0.3063678741455078,0.3035251498222351,0.165425568819046,0.9995436072349548,0.3074493408203125,0.5638712644577026,-0.2360492348670959,0.915110170841217,0.3497849702835083,0.5171335339546204,0.1853523850440979,0.025632344186306,0.3082391023635864,0.7771440744400024,-0.2023566663265228,0.8542866706848145,0.3412500023841858,0.7116357088088989,0.0986080393195152,0.1158887967467308,0.2800844311714172,0.797493577003479,-0.2402103543281555,0.8818535208702087,0.3190003633499145,0.714586079120636,0.0886600688099861,0.152346983551979,0.2764644622802734,0.7898171544075012,-0.2250311821699142,0.8765618801116943,0.3151357769966125,0.7215546369552612,0.0508013628423213,0.1586268544197082,0.2886738181114197,0.7855178713798523,-0.1942062824964523,0.7997580766677856,0.3228333592414856,0.7277565598487854,0.0782647430896759,0.1322062313556671,0.5236315131187439,0.476873368024826,-0.1083693131804466,0.9997504353523254,0.5294489860534668,0.4453337788581848,0.1083099097013473,0.9996812343597412,0.7002209424972534,0.5600408911705017,-0.0418223328888416,0.6752525568008423,0.6984618902206421,0.5358599424362183,0.1272801458835601,0.0143384858965873,0.8844336271286011,0.6055294275283813,-0.0235620718449354,0.7893010377883911,0.8701260089874268,0.5910142660140991,0.1668337136507034,0.05134804174304,0.9271788597106934,0.5984805226325989,-0.0295070223510265,0.8551561236381531,0.9078454971313475,0.5866036415100098,0.1670394539833068,0.1550177484750747,0.8674279451370239,0.7292237281799316,-0.128498375415802,0.853671133518219,0.8560950756072998,0.7092286944389343,0.0965273529291153,0.1993691623210907,169.04251112071952,168.02914049997582,190.82439778936157,194.0017659412384
75,True,Medium,Good,0.1913340091705322,0.3495409190654754,-0.0210950654000043,0.999858021736145,0.1846905350685119,0.3186295628547668,-0.0488620363175869,0.9996973276138306,0.1857178807258606,0.3142330944538116,-0.0491167865693569,0.9997331500053406,0.186649888753891,0.3101240396499634,-0.0489330179989337,0.999680995941162,0.1856569051742553,0.3186535239219665,-0.0133798578754067,0.9998569488525392,0.1876492202281952,0.3145831823348999,-0.013934682123363,0.9999135732650756,0.1897840201854705,0.3103348016738891,-0.0140544269233942,0.9999395608901978,0.2033714950084686,0.279760479927063,-0.1138025969266891,0.9997422099113464,0.2058442234992981,0.2819918096065521,0.0469246767461299,0.9999158382415771,0.2085530161857605,0.3511601388454437,-0.0337178073823452,0.9990671277046204,0.211042433977127,0.3505959510803222,0.009658089838922,0.999496340751648,0.2676532566547394,0.3290179967880249,-0.1839935630559921,0.9998286962509156,0.3136370778083801,0.2978063523769378,0.1760305166244506,0.9995908141136168,0.3030689358711242,0.5533113479614258,-0.2278413772583007,0.9301749467849731,0.3527089357376098,0.5157102942466736,0.1986954659223556,0.03416333720088,0.3075439631938934,0.7721296548843384,-0.2089429348707199,0.8994767069816589,0.3464811444282532,0.708554744720459,0.1130872368812561,0.1775632500648498,0.2798717021942138,0.7974978685379028,-0.2487726211547851,0.9198197722434998,0.3241404294967651,0.7103919982910156,0.1032913699746131,0.2226569503545761,0.2763270437717438,0.7893441915512085,-0.232440173625946,0.9157508015632628,0.3196777999401092,0.7176943421363831,0.0653310045599937,0.2310904860496521,0.2887098491191864,0.7846121788024902,-0.2006109207868576,0.8571479916572571,0.3270121216773987,0.7259681224822998,0.0929717719554901,0.1909632533788681,0.5266575813293457,0.4665868878364563,-0.1059211865067482,0.9997745156288148,0.5326274633407593,0.43642657995224,0.1058453917503357,0.9997077584266664,0.6998290419578552,0.561011016368866,-0.0284743942320346,0.7129310965538025,0.699394702911377,0.5372927188873291,0.1253218650817871,0.0165400169789791,0.8837684988975525,0.6043193936347961,-0.0097256172448396,0.8283011317253113,0.8714837431907654,0.5916083455085754,0.1707318276166916,0.0573964193463325,0.9266810417175292,0.5986461639404297,-0.0155589403584599,0.8797820806503296,0.9081835746765136,0.5842387676239014,0.1715640574693679,0.1606197655200958,0.8645994663238525,0.7283731698989868,-0.1130311191082,0.880558967590332,0.8536926507949829,0.7091346383094788,0.1026875898241996,0.2162459641695022,170.2947570640213,169.15003194527523,187.80127489028592,192.015237531209
76,True,Medium,Good,0.190640777349472,0.3323687314987182,-0.0364271216094493,0.9998794794082642,0.185016393661499,0.300372838973999,-0.0643829479813575,0.9997289776802064,0.1866245865821838,0.2974666655063629,-0.064636506140232,0.9997565150260924,0.1878925859928131,0.2950224578380584,-0.064470462501049,0.9997287392616272,0.1853614151477813,0.2991014719009399,-0.0292759351432323,0.9998692274093628,0.1874981820583343,0.2956258058547973,-0.0298150666058063,0.9999165534973145,0.1894804537296295,0.2924717664718628,-0.0299163460731506,0.9999425411224364,0.2036611437797546,0.2689248919486999,-0.1281147599220276,0.999778687953949,0.2054762542247772,0.2678258419036865,0.0307018049061298,0.999913454055786,0.2073846161365509,0.3383290767669678,-0.0484084822237491,0.9992387294769288,0.2086579501628875,0.3380776941776275,-0.0055502280592918,0.9995577931404114,0.2701554298400879,0.3188887238502502,-0.1995912790298462,0.9998525381088256,0.3138015866279602,0.2812142074108124,0.1685456782579422,0.9995576739311218,0.3053224086761474,0.5453405380249023,-0.2369150966405868,0.9327183961868286,0.3508374392986297,0.5048172473907471,0.1941921114921569,0.0218799263238906,0.3115666508674621,0.7694569826126099,-0.2088803797960281,0.8983036279678345,0.3448726534843445,0.7073788046836853,0.1107532680034637,0.0954698249697685,0.2826327681541443,0.7935039401054382,-0.2498961836099624,0.9137272238731384,0.3232268691062927,0.7120457887649536,0.1021892949938774,0.1281052678823471,0.2806218266487121,0.7839524745941162,-0.2328354120254516,0.9090582728385924,0.3193411827087402,0.7222559452056885,0.0609799399971962,0.1335924565792083,0.2922317385673523,0.7794365882873535,-0.2003752887248993,0.8453088402748108,0.3276621401309967,0.7279651165008545,0.0891740471124649,0.1128974482417106,0.5279130935668945,0.4625425934791565,-0.106681503355503,0.9997991919517516,0.5334485769271851,0.4282817542552948,0.1066243425011634,0.9997242093086244,0.702824592590332,0.556019127368927,-0.0261436868458986,0.6880376935005188,0.7013196349143982,0.5283425450325012,0.134076789021492,0.0117741972208023,0.8859492540359497,0.6051449179649353,0.0055787437595427,0.7897365093231201,0.8722530603408813,0.5868054032325745,0.1897532194852829,0.0413755923509597,0.9248373508453368,0.5983422994613647,0.0009791501797735,0.8568637371063232,0.90901517868042,0.57623690366745,0.1912121921777725,0.1214239299297332,0.863276481628418,0.7268866300582886,-0.0966833159327507,0.8525288105010986,0.8542336225509644,0.7074705362319946,0.1185700148344039,0.1683354377746582,169.7554967173558,167.69724135675472,187.23133453913954,191.09133006676745
77,True,Medium,Good,0.1930816769599914,0.3183440268039703,-0.0584223940968513,0.9998555183410645,0.1870690882205963,0.2862251996994018,-0.0842595845460891,0.9996877908706664,0.1884236931800842,0.2820488214492798,-0.0845193564891815,0.9997243285179138,0.1895307302474975,0.2782105207443237,-0.0843411460518837,0.9996743202209472,0.1870193481445312,0.2876554429531097,-0.0500278174877166,0.9998456239700316,0.1886177957057953,0.2847238779067993,-0.0505732856690883,0.9999041557312012,0.1901700496673584,0.2816671133041382,-0.0506929047405719,0.9999314546585084,0.2063368558883667,0.2504060268402099,-0.139516219496727,0.999748170375824,0.2062970995903015,0.2555835545063019,0.0154158137738704,0.9999041557312012,0.2093469500541687,0.3229166269302368,-0.0673929080367088,0.9990743398666382,0.2099628150463104,0.3239530920982361,-0.0257411021739244,0.9994710087776184,0.2724489569664001,0.3081417977809906,-0.2070762813091278,0.9998447895050048,0.3173865377902984,0.2731013298034668,0.1555034667253494,0.999520778656006,0.3032762408256531,0.5478566884994507,-0.2434081435203552,0.9420624375343324,0.3540196418762207,0.5054545998573303,0.1778067499399185,0.0245898030698299,0.3094015121459961,0.7804433107376099,-0.2197551727294922,0.9161682724952698,0.3485726714134216,0.707905113697052,0.0962067395448684,0.1234055534005165,0.2810705900192261,0.799180269241333,-0.2603400349617004,0.9280682802200316,0.3246821165084839,0.7098082304000854,0.0880845412611961,0.1637089997529983,0.2799776196479797,0.7853626012802124,-0.2435548156499862,0.9243329167366028,0.321441650390625,0.7191482186317444,0.0481924153864383,0.1698361486196518,0.2915043830871582,0.7832823991775513,-0.2112693339586258,0.8660825490951538,0.3305041193962097,0.7268428802490234,0.0754313394427299,0.1406373530626297,0.5296905636787415,0.4550577998161316,-0.1073158904910087,0.9997581839561462,0.5357343554496765,0.4241724610328674,0.1072388812899589,0.9996724128723145,0.7007285356521606,0.5556201338768005,-0.0355353765189647,0.6972579956054688,0.7009711861610413,0.5290076732635498,0.1335362046957016,0.014727983623743,0.8847496509552002,0.6001243591308594,-0.0054732547141611,0.7933064699172974,0.8721153736114502,0.5920929908752441,0.1792450547218322,0.0541780069470405,0.9276130199432372,0.5929121971130371,-0.0101192919537425,0.8556956648826599,0.9067240357398988,0.5872803330421448,0.1801163405179977,0.1532566249370575,0.8715801239013672,0.7335987687110901,-0.11362836509943,0.8608851432800293,0.8615672588348389,0.7129851579666138,0.1036734133958816,0.2096498757600784,169.3763117248346,169.05428483769197,185.81944410213697,190.5007553253612
78,True,Medium,Good,0.1946532130241394,0.3098605275154114,-0.0577863529324531,0.9999152421951294,0.1882621645927429,0.2771779298782348,-0.0819940268993377,0.9998123049736024,0.1896963119506836,0.2732251286506653,-0.082251064479351,0.9998314380645752,0.1908539533615112,0.2698694467544555,-0.0820858553051948,0.9998074173927308,0.188418298959732,0.2781758904457092,-0.0477236099541187,0.999906063079834,0.190218985080719,0.2753651142120361,-0.0482521690428257,0.9999387264251708,0.1918719708919525,0.2726894021034241,-0.048353262245655,0.9999561309814452,0.2074332237243652,0.2416716516017913,-0.1329932957887649,0.9998401403427124,0.2070685029029846,0.2476387172937393,0.0221634022891521,0.999932050704956,0.2115946412086486,0.3154677152633667,-0.0655104294419288,0.9994001388549804,0.2128646969795227,0.3142135739326477,-0.0237661749124526,0.9996436834335328,0.2741764187812805,0.2967399954795837,-0.2027474492788314,0.9998925924301147,0.3197370767593384,0.2715024054050445,0.1654626131057739,0.9996217489242554,0.3031763434410095,0.5435738563537598,-0.2365906536579132,0.9572477340698242,0.3538506329059601,0.5042228698730469,0.1956313699483871,0.0298492237925529,0.308726817369461,0.773911714553833,-0.2107859998941421,0.951810657978058,0.3513142168521881,0.7008126974105835,0.1192771792411804,0.1672186851501464,0.2812208533287048,0.7958364486694336,-0.2522714734077453,0.9562461376190186,0.3279054164886474,0.7018499374389648,0.111928716301918,0.2091550379991531,0.2800267934799194,0.7830898761749268,-0.234588623046875,0.9534188508987428,0.324707418680191,0.7105711102485657,0.0698227956891059,0.215265080332756,0.2912020683288574,0.7803053259849548,-0.2019436061382293,0.9143447875976562,0.3335541188716888,0.7186423540115356,0.0976842194795608,0.1800154894590377,0.528899073600769,0.4472049474716186,-0.108879454433918,0.9997990727424622,0.5350468754768372,0.4169275462627411,0.1088057160377502,0.999710977077484,0.700686514377594,0.5514785051345825,-0.0346856638789176,0.6896006464958191,0.698829174041748,0.5270410776138306,0.1345646381378173,0.0128522664308547,0.8808259963989258,0.6044435501098633,-0.0027681847568601,0.772305428981781,0.8685230016708374,0.593886137008667,0.1823329478502273,0.0443716049194335,0.921815037727356,0.5954534411430359,-0.0071111228317022,0.8544110655784607,0.9038457870483398,0.5894577503204346,0.1834502220153808,0.1419670730829239,0.8696340322494507,0.7351342439651489,-0.1060744002461433,0.8452193737030029,0.8588945865631104,0.7130016684532166,0.1108156368136406,0.1804648637771606,170.10126398691204,171.0349794588607,185.32043172897954,189.07855882989907
79,True,Medium,Good,0.195324033498764,0.3016977906227112,-0.0691342651844024,0.9998711347579956,0.187292069196701,0.2695512175559997,-0.093351773917675,0.9997251629829408,0.1887165606021881,0.2650592923164367,-0.0936242043972015,0.9997580647468568,0.189947634935379,0.2606977224349975,-0.0934318304061889,0.9997087121009828,0.1873337924480438,0.270969033241272,-0.0601494200527668,0.999866247177124,0.1888994574546814,0.2681463360786438,-0.0607058815658092,0.9999167919158936,0.190487653017044,0.2651957869529724,-0.0608235970139503,0.9999394416809082,0.2086442410945892,0.2298386693000793,-0.1430128961801529,0.999772012233734,0.2069920301437378,0.2386385947465896,0.0072886990383267,0.9999133348464966,0.2118721902370453,0.3063864707946777,-0.0760493651032447,0.9991146922111512,0.212891548871994,0.3061816692352295,-0.0357919745147228,0.999502658843994,0.2731995582580566,0.2912366390228271,-0.2133145481348037,0.999847173690796,0.3177920281887054,0.2667025923728943,0.1527203619480133,0.9995280504226683,0.3070322275161743,0.5422869920730591,-0.2495594620704651,0.9538689851760864,0.3513038754463196,0.4999241530895233,0.1810576170682907,0.0238959696143865,0.3114479780197143,0.7756311893463135,-0.2241495698690414,0.9337618350982666,0.3484674096107483,0.7041999697685242,0.1059940457344055,0.1455290466547012,0.2804203033447265,0.7970191836357117,-0.2655316591262817,0.9413299560546876,0.3228831887245178,0.7061020731925964,0.09892238676548,0.1863727420568466,0.2793357670307159,0.7834225296974182,-0.2476009577512741,0.938770592212677,0.3198445439338684,0.7162938714027405,0.0578699447214603,0.1949309855699539,0.2928803861141205,0.7811357975006104,-0.2152170091867447,0.8906011581420898,0.3295941948890686,0.7238551378250122,0.0849341228604316,0.1613328158855438,0.5349751710891724,0.4436045587062835,-0.1071972399950027,0.9997126460075378,0.538709282875061,0.4181174635887146,0.107109934091568,0.999614953994751,0.7031694650650024,0.5484640598297119,-0.0147773390635848,0.6601994633674622,0.6998830437660217,0.5274525880813599,0.1501063704490661,0.0116670224815607,0.8823103904724121,0.596098780632019,0.0325093865394592,0.7581029534339905,0.8642093539237976,0.5905894637107849,0.2072228193283081,0.0430588386952877,0.9246946573257446,0.5903365015983582,0.0295079927891492,0.8344471454620361,0.901369571685791,0.5887987017631531,0.2090861350297927,0.1287255436182022,0.8702998161315918,0.728098452091217,-0.0716994181275367,0.831375002861023,0.8566886186599731,0.7133772373199463,0.1332338750362396,0.1709820330142974,170.4299071632053,170.77697745530114,186.5910719496422,188.97244749742694
