Source: Offline Video - 11good.mp4
Date & Time: 2026-07-15 14:58:33
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784127490011 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 80.1, Feat: 00.4, Predict: 06.6, States: 00.0
Frame: 0020 | Processed: Yes  | TS(ms): 1784127490638 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 71.4, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0021 | Processed: Yes  | TS(ms): 1784127490671 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 85.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0022 | Processed: Yes  | TS(ms): 1784127490704 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 71.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0023 | Processed: Yes  | TS(ms): 1784127490737 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 103.9, Feat: 00.3, Predict: 04.5, States: 00.0
Frame: 0024 | Processed: Yes  | TS(ms): 1784127490770 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 70.4, Feat: 00.2, Predict: 04.4, States: 00.0
Frame: 0025 | Processed: Yes  | TS(ms): 1784127490803 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 79.1, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0026 | Processed: Yes  | TS(ms): 1784127490836 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 04.5, States: 00.0
Frame: 0027 | Processed: Yes  | TS(ms): 1784127490869 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 74.8, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0028 | Processed: Yes  | TS(ms): 1784127490902 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 69.4, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0029 | Processed: Yes  | TS(ms): 1784127490935 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0030 | Processed: Yes  | TS(ms): 1784127490968 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 71.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0031 | Processed: Yes  | TS(ms): 1784127491001 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 74.7, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0032 | Processed: Yes  | TS(ms): 1784127491034 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0033 | Processed: Yes  | TS(ms): 1784127491067 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 70.6, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0034 | Processed: Yes  | TS(ms): 1784127491100 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 71.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0035 | Processed: Yes  | TS(ms): 1784127491133 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 70.8, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0036 | Processed: Yes  | TS(ms): 1784127491166 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0037 | Processed: Yes  | TS(ms): 1784127491199 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 69.2, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0038 | Processed: Yes  | TS(ms): 1784127491232 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 75.9, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0039 | Processed: Yes  | TS(ms): 1784127491265 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 75.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0040 | Processed: Yes  | TS(ms): 1784127491298 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 68.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0041 | Processed: Yes  | TS(ms): 1784127491331 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 84.1, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0042 | Processed: Yes  | TS(ms): 1784127491364 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.9, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0043 | Processed: Yes  | TS(ms): 1784127491397 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.4, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0044 | Processed: Yes  | TS(ms): 1784127491430 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.9, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0045 | Processed: Yes  | TS(ms): 1784127491463 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0046 | Processed: Yes  | TS(ms): 1784127491496 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 72.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0047 | Processed: Yes  | TS(ms): 1784127491529 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 66.5, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0048 | Processed: Yes  | TS(ms): 1784127491562 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 71.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0049 | Processed: Yes  | TS(ms): 1784127491595 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 79.0, Feat: 00.2, Predict: 04.2, States: 00.0
Frame: 0050 | Processed: Yes  | TS(ms): 1784127491628 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 73.9, Feat: 00.3, Predict: 04.3, States: 00.0
Frame: 0051 | Processed: Yes  | TS(ms): 1784127491661 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 70.9, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0052 | Processed: Yes  | TS(ms): 1784127491694 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.5, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0053 | Processed: Yes  | TS(ms): 1784127491727 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 71.6, Feat: 00.3, Predict: 04.5, States: 00.0
Frame: 0054 | Processed: Yes  | TS(ms): 1784127491760 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 72.1, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0055 | Processed: Yes  | TS(ms): 1784127491793 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0056 | Processed: Yes  | TS(ms): 1784127491826 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.4, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0057 | Processed: Yes  | TS(ms): 1784127491859 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.7, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0058 | Processed: Yes  | TS(ms): 1784127491892 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 86.5, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0059 | Processed: Yes  | TS(ms): 1784127491925 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 67.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0060 | Processed: Yes  | TS(ms): 1784127491958 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 71.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0061 | Processed: Yes  | TS(ms): 1784127491991 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 66.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0062 | Processed: Yes  | TS(ms): 1784127492024 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 72.0, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0063 | Processed: Yes  | TS(ms): 1784127492057 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 77.2, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0064 | Processed: Yes  | TS(ms): 1784127492090 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 81.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0065 | Processed: Yes  | TS(ms): 1784127492123 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 65.1, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0066 | Processed: Yes  | TS(ms): 1784127492156 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 67.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0067 | Processed: Yes  | TS(ms): 1784127492189 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 78.2, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0068 | Processed: Yes  | TS(ms): 1784127492222 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 67.4, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0069 | Processed: Yes  | TS(ms): 1784127492255 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 70.7, Feat: 00.3, Predict: 03.6, States: 00.0
Frame: 0070 | Processed: Yes  | TS(ms): 1784127492288 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 91.9, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0071 | Processed: Yes  | TS(ms): 1784127492321 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 01 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 83.3, Feat: 00.3, Predict: 04.3, States: 00.0
Frame: 0072 | Processed: Yes  | TS(ms): 1784127492354 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 01 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 83.1, Feat: 00.3, Predict: 03.5, States: 00.0
Frame: 0073 | Processed: Yes  | TS(ms): 1784127492387 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 83.7, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0074 | Processed: Yes  | TS(ms): 1784127492420 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.8, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0075 | Processed: Yes  | TS(ms): 1784127492453 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0076 | Processed: Yes  | TS(ms): 1784127492486 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.7, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0077 | Processed: Yes  | TS(ms): 1784127492519 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0078 | Processed: Yes  | TS(ms): 1784127492552 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.7, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0079 | Processed: Yes  | TS(ms): 1784127492585 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.1, Feat: 00.3, Predict: 03.4, States: 00.0
Frame: 0080 | Processed: Yes  | TS(ms): 1784127492618 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.6, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0081 | Processed: Yes  | TS(ms): 1784127492651 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0082 | Processed: Yes  | TS(ms): 1784127492684 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 69.3, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0083 | Processed: Yes  | TS(ms): 1784127492717 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.7, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0084 | Processed: Yes  | TS(ms): 1784127492750 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 67.3, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0085 | Processed: Yes  | TS(ms): 1784127492783 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 81.9, Feat: 00.3, Predict: 03.4, States: 00.0
Frame: 0086 | Processed: Yes  | TS(ms): 1784127492816 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 83.0, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0087 | Processed: Yes  | TS(ms): 1784127492849 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.1, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0088 | Processed: Yes  | TS(ms): 1784127492882 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 72.3, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0089 | Processed: Yes  | TS(ms): 1784127492915 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 72.1, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0090 | Processed: Yes  | TS(ms): 1784127492948 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 71.8, Feat: 00.3, Predict: 04.7, States: 00.0
Frame: 0091 | Processed: Yes  | TS(ms): 1784127492981 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 74.7, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0092 | Processed: Yes  | TS(ms): 1784127493014 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 73.8, Feat: 00.3, Predict: 03.4, States: 00.0
Frame: 0093 | Processed: Yes  | TS(ms): 1784127493047 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 70.7, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0094 | Processed: Yes  | TS(ms): 1784127493080 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 75.1, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0095 | Processed: Yes  | TS(ms): 1784127493113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 76.0, Feat: 00.2, Predict: 04.4, States: 00.0
Frame: 0096 | Processed: Yes  | TS(ms): 1784127493146 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 87.6, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0097 | Processed: Yes  | TS(ms): 1784127493179 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 86.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0098 | Processed: Yes  | TS(ms): 1784127493212 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 73.8, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0099 | Processed: Yes  | TS(ms): 1784127493245 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 69.4, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0100 | Processed: Yes  | TS(ms): 1784127493278 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 73.6, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0101 | Processed: Yes  | TS(ms): 1784127493311 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 73.7, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0102 | Processed: Yes  | TS(ms): 1784127493344 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 75.8, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0103 | Processed: Yes  | TS(ms): 1784127493377 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.6, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0104 | Processed: Yes  | TS(ms): 1784127493410 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 80.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0105 | Processed: Yes  | TS(ms): 1784127493443 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 80.8, Feat: 00.3, Predict: 03.6, States: 00.0
Frame: 0106 | Processed: Yes  | TS(ms): 1784127493476 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.9, Feat: 00.2, Predict: 03.1, States: 00.0
